Season,Position,AllTeam,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
1516,0,0,Isaiah Canaan,PHI,25,77,10,67,25.5,11,3.4,9.4,36,2.3,6.3,36.3,1.9,2.3,83.3,0.3,2,2.3,1.8,1.2,0.7,0.2,1.7,0,0,-6.3
1516,0,0,TJ Warren,PHX,22,47,14,33,22.8,11,4.7,9.4,50.1,0.6,1.5,40,1,1.4,70.3,1.2,1.9,3.1,0.9,0.7,0.8,0.3,2,1,0,-2.4
1516,0,0,J.J. Barea,DAL,32,74,38,36,22.5,10.9,4.3,9.6,44.6,1.4,3.5,38.5,1,1.3,77.1,0.4,1.7,2.1,4.1,1.5,0.4,0,1.5,2,0,-1
1516,0,0,Elfrid Payton,ORL,22,73,32,41,29.4,10.7,4.4,10,43.6,0.4,1.3,32.6,1.5,2.6,58.9,1.1,2.5,3.6,6.4,2.4,1.2,0.3,2.2,14,1,-0.9
1516,0,0,Trey Burke,UTA,23,64,31,33,21.3,10.6,4.1,9.9,41.3,1.4,4,34.4,1,1.3,81.7,0.3,1.5,1.8,2.3,1.3,0.5,0.1,1.3,0,0,0
1516,0,0,Norris Cole,NOP,27,45,20,25,26.6,10.6,4.4,10.8,40.5,0.7,2.3,32.4,1.2,1.4,80,0.2,3.1,3.4,3.7,1.7,0.8,0.1,2.3,2,0,-2.3
1516,0,0,Evan Turner,BOS,27,81,47,34,28,10.5,4.2,9.3,45.6,0.2,1,24.1,1.8,2.2,82.7,0.6,4.3,4.9,4.4,2.1,1,0.3,1.7,4,0,1.2
1516,0,0,Shabazz Muhammad,MIN,23,82,29,53,20.5,10.5,3.9,8.3,46.5,0.5,1.9,28.9,2.3,3,76.4,1.2,2,3.3,0.6,0.9,0.3,0.1,1.1,0,0,-3.3
1516,0,0,Jerryd Bayless,MIL,27,52,21,31,28.9,10.4,3.6,8.4,42.3,1.9,4.4,43.7,1.3,1.7,77.8,0.4,2.3,2.7,3.1,1.4,0.9,0.2,2.1,1,0,-3.6
1516,0,0,Ersan Ilyasova,ORL,29,74,35,39,25.4,10.4,3.8,8.9,42.4,1.3,3.5,37.1,1.5,2.1,72.1,1.9,3.5,5.4,0.9,1,0.7,0.4,2.3,4,0,-1.8
1516,0,0,Myles Turner,IND,20,60,32,28,22.8,10.3,4.4,8.8,49.8,0.1,0.2,21.4,1.5,2,72.7,1.1,4.4,5.5,0.7,1.1,0.4,1.4,2.6,4,0,-1.2
1516,0,0,Jared Sullinger,BOS,24,81,47,34,23.6,10.3,4.3,10,43.5,0.4,1.3,28.2,1.3,2,64,2.4,5.9,8.3,2.3,1.3,0.9,0.6,2.6,25,0,2.6
1516,0,0,Mario Chalmers,MIA,30,61,38,23,22.5,10.3,3,7.3,41,0.8,2.4,30.9,3.6,4.3,83.2,0.4,2.2,2.6,3.8,1.8,1.4,0.2,3,0,0,1.3
1516,0,0,Allen Crabbe,POR,24,81,43,38,26,10.3,3.8,8.4,45.9,1.4,3.5,39.3,1.2,1.4,86.7,0.3,2.3,2.7,1.2,0.8,0.8,0.2,2.4,0,0,0.5
1516,0,0,Robin Lopez,NYK,28,82,32,50,27.1,10.3,4.4,8.1,53.9,0,0,0,1.6,2,79.5,3.3,4.1,7.3,1.4,1.6,0.2,1.6,2.2,15,0,-1.2
1516,0,0,Marco Belinelli,SAC,30,68,27,41,24.6,10.2,3.6,9.3,38.6,1.3,4.4,30.6,1.7,2,83.3,0.1,1.6,1.7,1.9,1.2,0.5,0,1.3,0,0,-2.8
1516,0,0,Al-Farouq Aminu,POR,25,82,44,38,28.5,10.2,3.6,8.8,41.6,1.5,4.3,36.1,1.4,1.9,73.7,1.2,4.9,6.1,1.7,1.5,0.9,0.6,2.1,8,0,0.7
1516,0,0,Gorgui Dieng,MIN,26,82,29,53,27.1,10.1,3.8,7.1,53.2,0.1,0.2,30,2.5,3,82.7,1.9,5.2,7.1,1.7,1.7,1.1,1.2,2.7,15,0,-0.1
1516,0,0,Ricky Rubio,MIN,25,76,28,48,30.6,10.1,2.9,7.7,37.4,0.8,2.5,32.6,3.5,4.1,84.7,0.5,3.8,4.3,8.7,2.5,2.1,0.1,2.6,14,0,0.2
1516,0,0,Matt Barnes,MEM,36,76,38,38,28.8,10,3.5,9.1,38.1,1.6,4.9,32.2,1.5,1.8,80.4,1.1,4.4,5.5,2.1,1.6,1,0.8,3.1,7,1,-2.8
1516,0,0,Kelly Olynyk,BOS,25,69,40,29,20.2,10,3.7,8.1,45.5,1.2,3,40.5,1.4,1.9,75,1,3,4.1,1.5,1.1,0.8,0.5,2.4,1,0,3.2
1516,0,0,Nikola Jokic,DEN,21,80,31,49,21.7,10,3.8,7.5,51.2,0.4,1.1,33.3,1.9,2.4,81.1,2.3,4.7,7,2.4,1.3,1,0.6,2.6,16,0,1.2
1516,0,0,Ramon Sessions,WAS,30,82,41,41,20.3,9.9,3.4,7.2,47.3,0.4,1.4,32.4,2.6,3.5,75.6,0.3,2.2,2.5,2.9,1.4,0.6,0.1,1.2,3,0,-0.7
1516,0,0,Terrence Ross,TOR,25,73,53,20,23.9,9.9,3.7,8.6,43.1,1.8,4.6,38.8,0.7,0.8,79,0.3,2.2,2.5,0.8,0.6,0.7,0.3,1.6,1,0,3.4
1516,0,0,Patrick Beverley,HOU,27,71,35,36,28.7,9.9,3.6,8.4,43.4,1.7,4.4,40,0.8,1.2,68.2,1,2.5,3.5,3.4,1.3,1.3,0.4,3.3,1,0,1.9
1516,0,0,Hollis Thompson,PHI,25,77,10,67,28,9.8,3.5,8.8,39.7,1.9,5.1,38,0.9,1.2,71.9,0.7,2.8,3.5,1.3,1,0.5,0.3,2.4,0,0,-4.8
1516,0,0,Dion Waiters,OKC,24,78,53,25,27.6,9.8,3.6,9.1,39.9,1.1,3.1,35.8,1.4,2,71.3,0.5,2.1,2.6,2,1.5,1,0.2,1.8,0,0,2.7
1516,0,0,Carl Landry,PHI,32,36,5,31,15.8,9.8,3.9,6.9,55.6,0.2,0.4,46.2,1.9,2.5,73.6,1.4,2.7,4.1,0.9,0.6,0.3,0.3,1.9,0,0,-3.1
1516,0,0,Gary Neal,WAS,31,40,18,22,20.2,9.8,3.8,8.1,46.5,1,2.5,41,1.2,1.4,85.5,0.3,1.8,2.1,1.2,0.7,0.5,0,1.4,0,0,-4.1
1516,0,0,Jerami Grant,PHI,22,77,9,68,26.8,9.7,3.3,7.8,41.9,0.5,1.9,24,2.8,4.2,65.8,1.3,3.4,4.7,1.8,1.4,0.7,1.6,2.8,3,0,-6.4
1516,0,0,Marcus Thornton,WAS,29,61,32,29,18.2,9.7,3.5,8.9,39.9,1.5,4.4,33.7,1.1,1.3,84.8,0.6,1.8,2.5,1.4,0.8,0.8,0.1,1.5,0,0,0.7
1516,0,0,Courtney Lee,CHA,30,79,49,30,29.6,9.6,3.7,8.1,45.4,1,2.7,37.8,1.3,1.5,83.9,0.4,2.2,2.6,1.7,0.9,1.1,0.4,1.7,0,0,1.9
1516,0,0,Manu Ginobili,SAS,38,58,47,11,19.6,9.6,3.4,7.5,45.3,1.2,3.1,39.1,1.6,1.9,81.3,0.4,2.1,2.5,3.1,1.7,1.1,0.2,1.7,0,0,5.7
1516,0,0,Raymond Felton,DAL,32,80,40,40,27.4,9.5,3.5,8.5,40.6,0.8,2.7,28.2,1.9,2.2,84.7,0.5,2.8,3.2,3.6,1.5,0.9,0.2,1.8,3,1,-0.8
1516,0,0,Doug McDermott,CHI,24,81,41,40,23,9.4,3.6,8,45.2,1.4,3.2,42.5,0.9,1,85.7,0.5,2,2.4,0.7,0.7,0.2,0.1,1.6,0,0,-0.8
1516,0,0,Kevin Martin,SAS,33,55,24,31,19.9,9.3,2.8,7.6,37.2,0.9,2.5,36,2.8,3.1,89,0.3,1.7,2,1.1,1,0.5,0.1,1.5,0,0,-2.2
1516,0,0,Derrick Williams,NYK,25,80,32,48,17.9,9.3,3.2,7.1,45,0.6,1.9,29.3,2.4,3.2,75.8,0.6,3.1,3.7,0.9,0.8,0.4,0.1,0.9,4,0,-2.6
1516,0,0,Ian Mahinmi,IND,29,71,41,30,25.6,9.3,3.7,6.3,58.9,0,0,0,1.9,3.2,58.7,1.9,5.2,7.1,1.5,1.4,0.9,1.1,3.1,9,0,1.6
1516,0,0,Kyle Korver,ATL,35,80,46,34,30,9.2,3.4,7.7,43.4,2,5,39.8,0.6,0.7,83.3,0.2,3.1,3.3,2.1,1.2,0.8,0.4,2,0,0,5.3
1516,0,0,Aaron Gordon,ORL,20,78,32,46,23.9,9.2,3.5,7.4,47.3,0.5,1.8,29.6,1.7,2.5,66.8,2,4.5,6.5,1.6,0.8,0.8,0.7,2,12,0,-1
1516,0,0,Nene,WAS,33,57,28,29,19.2,9.2,3.7,6.7,54.4,0,0.1,0,1.9,3.2,57.8,0.9,3.6,4.5,1.7,1.3,0.9,0.5,2.7,1,0,0.6
1516,0,0,Jordan Farmar,MEM,29,12,2,10,24.3,9.2,3.5,8.3,42,1.3,3.8,35.6,0.8,0.8,100,0.3,1.8,2.1,3.1,1.5,1.3,0.2,1.8,0,0,-5.3
1516,0,0,Marcus Smart,BOS,22,61,36,25,27.3,9.1,3,8.7,34.8,1,4,25.3,2.1,2.7,77.7,1.2,2.9,4.2,3,1.3,1.5,0.3,3,2,1,1.4
1516,0,0,Mason Plumlee,POR,26,82,44,38,25.4,9.1,3.3,6.3,51.6,0,0,0,2.6,4.1,64.2,2.5,5.2,7.7,2.8,1.9,0.8,1,3.1,15,0,0.4
1516,0,0,Rudy Gobert,UTA,24,61,33,28,31.7,9.1,3.2,5.8,55.9,0,0,0,2.6,4.6,56.9,3.4,7.5,11,1.5,1.9,0.7,2.2,2.7,20,0,2.5
1516,0,0,Alex Len,PHX,23,78,23,55,23.3,9,3.4,8,42.3,0,0.1,14.3,2.2,3.1,72.8,2.3,5.3,7.6,1.2,1.9,0.5,0.8,2.9,19,0,-3.7
1516,0,0,Gerald Green,MIA,30,69,40,29,22.6,8.9,3.3,8.5,39.2,1.2,3.8,32.3,1,1.3,78.3,0.4,2,2.4,0.8,0.7,0.6,0.3,1.8,0,0,0.7
1516,0,0,Rodney Stuckey,IND,30,58,33,25,22,8.9,3.2,7.6,41.3,0.3,1.4,24.1,2.3,2.7,82.9,0.3,2.4,2.7,2.4,1.3,0.7,0.1,1.3,0,0,0.2
1516,0,0,Archie Goodwin,PHX,21,57,14,43,19.5,8.9,3.1,7.4,41.7,0.4,1.7,23.2,2.3,3.4,67.4,0.5,2,2.5,2.1,1.8,0.5,0.2,1.5,1,0,-3.7
1516,0,0,Austin Rivers,LAC,23,67,42,25,21.8,8.9,3.4,7.7,43.8,0.9,2.8,33.5,1.2,1.7,68.1,0.3,1.6,1.9,1.5,0.9,0.7,0.1,2,0,0,-2.4
1516,0,0,Jordan Hill,IND,28,73,40,33,20.7,8.8,3.8,7.5,50.6,0,0,0,1.2,1.7,71.2,2.1,4,6.2,1.2,1.3,0.5,0.5,2.1,9,0,0.7
1516,0,0,Jeremy Lamb,CHA,24,66,40,26,18.6,8.8,3.5,7.7,45.1,0.8,2.7,30.9,1,1.3,72.7,0.7,3.2,3.8,1.2,0.8,0.6,0.5,1.6,1,0,2.3
1516,0,0,Cody Zeller,CHA,23,73,42,31,24.3,8.7,3.2,6,52.9,0,0.1,10,2.4,3.2,75.4,1.9,4.3,6.2,1,0.9,0.8,0.9,2.8,5,0,2.2
1516,0,0,Luis Scola,TOR,36,76,50,26,21.5,8.7,3.5,7.9,45,0.9,2.1,40.4,0.8,1.1,72.6,1.1,3.6,4.8,0.9,0.9,0.6,0.4,2.3,3,0,-0.3
1516,0,0,Tyler Johnson,MIA,24,36,19,17,24,8.7,3.3,6.8,48.6,0.8,2,38,1.4,1.8,79.7,0.8,2.3,3,2.2,1.3,0.7,0.4,1.8,0,0,0.3
1516,0,0,Toney Douglas,NOP,30,61,22,39,20.7,8.7,3,7.3,41.1,1.3,3.3,39.9,1.4,1.6,84.8,0.4,1.9,2.3,2.6,1,1.1,0.1,2.1,1,0,-2.3
1516,0,0,Terrence Jones,HOU,24,50,24,26,20.9,8.7,3.3,7.3,45.2,0.5,1.6,31.6,1.5,2.3,66.4,1.2,3,4.2,0.8,1,0.5,0.8,1.7,0,0,-4.8
1516,0,0,Gerald Henderson,POR,28,72,39,33,19.9,8.7,3.2,7.3,43.9,0.7,1.9,35.3,1.6,2,76.7,0.4,2.5,2.9,1,0.9,0.5,0.3,1.2,0,0,0.3
1516,0,0,Shelvin Mack,UTA,26,52,27,25,20.3,8.6,3.5,8,43.9,0.8,2.4,31.2,0.9,1.2,73.8,0.3,2.2,2.5,3.6,1.8,0.7,0.1,1.4,3,0,1.9
1516,0,0,Taj Gibson,CHI,31,73,37,36,26.5,8.6,3.6,6.8,52.6,0,0,0,1.4,2,69.2,2.8,4.1,6.9,1.5,1.1,0.6,1.1,2.5,7,0,-2.1
1516,0,0,Tim Duncan,SAS,40,61,50,11,25.2,8.6,3.5,7.2,48.8,0,0,0,1.5,2.1,70.2,1.9,5.4,7.3,2.7,1.5,0.8,1.3,2,11,0,7
1516,0,0,Zaza Pachulia,DAL,32,76,40,36,26.4,8.6,2.9,6.2,46.6,0,0,0,2.8,3.6,76.8,3.3,6.2,9.4,1.7,1.6,0.8,0.3,2.4,26,0,0
1516,0,0,Patty Mills,SAS,27,81,66,15,20.5,8.5,3.2,7.6,42.5,1.5,4,38.4,0.6,0.7,81,0.3,1.6,2,2.8,0.9,0.7,0.1,1.3,0,0,4.7
1516,0,0,Jon Leuer,PHX,27,67,22,45,18.7,8.5,3.3,7,48.1,0.6,1.6,38.2,1.1,1.5,76.2,1.1,4.4,5.6,1.1,1.1,0.6,0.4,1.9,10,0,-1
1516,0,0,Cory Joseph,TOR,24,80,54,26,25.6,8.5,3.2,7.3,43.9,0.4,1.4,27.3,1.7,2.2,76.4,0.5,2.1,2.6,3.1,1.3,0.8,0.3,1.6,0,0,3.4
1516,0,0,Nik Stauskas,PHI,22,73,8,65,24.8,8.5,2.9,7.5,38.5,1.5,4.5,32.6,1.2,1.6,77.1,0.3,2.2,2.5,1.9,1.3,0.6,0.3,1.6,0,0,-5.5
1516,0,0,Meyers Leonard,POR,24,61,33,28,21.8,8.4,3.2,7.1,44.8,1.4,3.7,37.7,0.6,0.8,76.1,0.8,4.3,5.1,1.5,1.3,0.1,0.3,3,4,0,1.6
1516,0,0,Tony Wroten,NYK,23,8,0,8,18,8.4,2.8,8.1,33.8,0.4,2.1,17.6,2.5,4.6,54.1,0.3,2.4,2.6,2.5,3.6,0.4,0,1.4,0,0,-8.5
1516,0,0,Tony Allen,MEM,34,64,34,30,25.3,8.4,3.4,7.3,45.8,0.2,0.7,35.7,1.4,2.2,65.2,1.6,3,4.6,1.1,1.2,1.7,0.3,2.7,1,0,-1.4
1516,0,0,Lance Stephenson,MEM,25,69,36,33,19.9,8.3,3.3,6.9,48.1,0.4,1.1,38.5,1.3,1.6,78.4,0.6,2.7,3.2,1.9,1.4,0.6,0.1,2,1,0,-0.9
1516,0,0,Mo Williams,CLE,33,41,27,14,18.2,8.2,3.2,7.4,43.7,0.9,2.5,35.3,0.9,1,90.5,0.1,1.6,1.8,2.4,1.4,0.3,0.1,1.5,0,0,-1.2
1516,0,0,Jusuf Nurkic,DEN,21,32,14,18,17.1,8.2,3.2,7.6,41.7,0,0.1,0,1.9,3.1,61.6,2,3.4,5.5,1.3,1.7,0.8,1.4,2.8,4,0,-0.2
1516,0,0,Lance Thomas,NYK,28,59,25,34,22.3,8.2,2.9,6.5,44.2,0.7,1.8,40.4,1.7,2,85.7,0.6,1.6,2.2,0.9,1,0.4,0.1,1.8,0,0,-0.7
1516,0,0,Stanley Johnson,DET,20,73,37,36,23.1,8.1,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,0.8,3.4,4.2,1.6,1.6,0.8,0.2,2.4,3,0,-1.9
1516,0,0,PJ Tucker,PHX,31,82,23,59,31,8,2.9,7.1,41.1,0.8,2.5,33,1.3,1.7,74.6,2,4.2,6.2,2.2,1.4,1.3,0.2,2.5,7,0,-4.3
1516,0,0,Steven Adams,OKC,22,80,54,26,25.2,8,3.3,5.3,61.3,0,0,0,1.4,2.5,58.2,2.7,3.9,6.7,0.8,1.1,0.5,1.1,2.8,6,0,6
1516,0,0,Joffrey Lauvergne,DEN,24,59,24,35,17.6,7.9,3.3,6.4,51.3,0.2,0.9,24.5,1.1,1.2,89.9,1.3,3.6,4.9,0.9,0.9,0.2,0.3,1.9,5,0,-3.7
1516,0,0,Jared Dudley,WAS,30,81,40,41,25.9,7.9,2.9,6,47.8,1.2,2.9,42,0.9,1.2,73.5,0.7,2.9,3.5,2.1,1,0.9,0.2,2.3,0,0,0.8
1516,0,0,Tristan Thompson,CLE,25,82,57,25,27.7,7.8,3,5.1,58.8,0,0,0,1.8,3,61.6,3.3,5.7,9,0.8,0.7,0.5,0.6,2.5,23,0,4.4
1516,0,0,O.J. Mayo,MIL,28,41,17,24,26.6,7.8,2.9,7.8,37.1,1.3,4,32.1,0.8,1,77.5,0.3,2.2,2.6,2.9,1.8,1.2,0.2,3.1,0,0,-1.4
1516,0,0,Ben McLemore,SAC,23,68,28,40,21.2,7.8,2.9,6.7,42.9,1,2.7,36.2,1.1,1.5,71.8,0.5,1.7,2.2,1.2,1.5,0.8,0.1,2.1,0,0,0.3
1516,0,0,David Lee,DAL,33,55,27,28,16.4,7.8,3.2,6.1,53.1,0,0,0,1.3,1.7,76.3,1.8,3.7,5.5,1.5,1.2,0.4,0.5,2.1,4,0,-1.5
1516,0,0,Wayne Ellington,BKN,28,76,18,58,21.3,7.7,2.9,7.4,38.9,1.3,3.5,35.8,0.7,0.8,85.7,0.3,2,2.3,1.1,0.6,0.6,0.1,1.1,0,0,-4.2
1516,0,0,Jameer Nelson,DEN,34,39,12,27,26.6,7.7,2.9,7.9,36.8,1.1,3.7,29.9,0.8,0.9,85.7,0.5,2.5,2.9,4.9,1.7,0.6,0.1,2.6,0,0,-3.4
1516,0,0,Langston Galloway,NYK,24,82,32,50,24.8,7.6,2.8,7.2,39.3,0.9,2.7,34.4,1,1.4,75.4,0.5,3,3.5,2.5,0.7,0.9,0.3,2.2,1,0,-1.3
1516,0,0,Devin Harris,DAL,33,64,35,29,20,7.6,2.6,5.8,44.7,0.8,2.5,32.9,1.6,2.2,72.1,0.3,1.9,2.2,1.8,1,0.9,0.2,1.9,0,0,-1.4
1516,0,0,Jose Calderon,NYK,34,72,29,43,28.1,7.6,2.9,6.3,45.9,1.2,2.8,41.4,0.6,0.7,87.5,0.3,2.9,3.2,4.1,1.2,0.9,0.1,1.9,1,0,-1
1516,0,0,D.J. Augustin,DEN,28,62,35,27,19,7.5,2.4,5.6,42.3,1.1,2.7,40.5,1.7,2.1,80.5,0.1,1.4,1.5,3.2,1.4,0.6,0.1,1.4,2,0,-0.5
1516,0,0,Darrell Arthur,DEN,28,70,26,44,21.7,7.5,3.2,7,45.2,0.6,1.7,38.5,0.6,0.8,75.5,1.2,3,4.2,1.4,0.9,0.8,0.7,2.6,2,0,-0.7
1516,0,0,E'Twaun Moore,CHI,27,59,29,30,21.4,7.5,3.2,6.6,48.1,0.8,1.8,45.2,0.4,0.6,62.9,0.3,1.9,2.3,1.7,0.9,0.6,0.3,1.7,0,0,-0.6
1516,0,0,Matthew Dellavedova,CLE,25,76,54,22,24.6,7.5,2.7,6.7,40.5,1.3,3.1,41,0.8,0.9,86.4,0.4,1.7,2.1,4.4,1.5,0.6,0.1,2.3,1,0,5
1516,0,0,Frank Kaminsky,CHA,23,81,47,34,21.1,7.5,2.7,6.5,41,0.8,2.5,33.7,1.3,1.8,73,0.9,3.3,4.1,1.2,0.7,0.5,0.5,1.6,1,0,-0.2
1516,0,0,JaMychal Green,MEM,26,78,39,39,18.5,7.4,2.9,6.3,46.5,0.2,0.6,33.3,1.3,1.8,75.2,1.8,3,4.8,0.9,1.1,0.6,0.4,2.4,7,0,-0.6
1516,0,0,Jodie Meeks,DET,28,3,3,0,14.5,7.3,2.3,6.7,35,1.3,3,44.4,1.3,1.3,100,0.3,1.3,1.7,1,0.3,0,0,0.7,0,0,3
1516,0,0,Amir Johnson,BOS,29,79,45,34,22.8,7.3,3.2,5.4,58.5,0.1,0.5,23.3,0.9,1.5,57,2.3,4.1,6.4,1.7,1.2,0.7,1.1,2.7,8,0,1.7
1516,0,0,Garrett Temple,WAS,30,80,40,40,24.4,7.3,2.5,6.3,39.8,1.1,3.2,34.5,1.1,1.6,72.8,0.5,2.2,2.7,1.8,0.8,0.9,0.2,2.4,0,0,-0.5
1516,0,0,Nick Young,LAL,31,54,13,41,19.1,7.3,2.3,6.9,33.9,1.4,4.4,32.5,1.2,1.4,82.9,0.3,1.5,1.8,0.6,0.6,0.4,0.1,0.9,0,0,-3.7
1516,0,0,Shane Larkin,BKN,23,78,20,58,22.4,7.3,2.8,6.4,44.2,0.5,1.4,36.1,1.1,1.4,77.6,0.4,1.9,2.3,4.4,1.9,1.2,0.2,1.6,0,0,-4.4
1516,0,0,Danny Green,SAS,29,79,65,14,26.1,7.2,2.7,7.1,37.6,1.5,4.4,33.2,0.4,0.6,73.9,0.6,3.2,3.8,1.8,0.9,1,0.8,1.8,0,0,6.4
1516,0,0,James Ennis III,NOP,25,22,11,11,14.9,7.2,2.5,5.1,47.8,1.2,2.6,44.8,1.1,1.5,73.5,1,1,1.9,1,0.9,0.7,0.2,1.3,0,0,-2
1516,0,0,Corey Brewer,HOU,30,82,41,41,20.4,7.2,2.6,6.7,38.4,0.7,2.7,27.2,1.3,1.7,75,0.5,1.9,2.4,1.3,1,1,0.2,2,0,0,-1.1
1516,0,0,Jason Smith,ORL,30,76,33,43,15.5,7.2,3.2,6.6,48.5,0.1,0.2,25,0.7,0.9,80.6,0.7,2.2,2.9,0.8,0.8,0.4,0.9,2.1,1,0,-0.5
1516,0,0,Brandon Bass,LAL,31,66,16,50,20.3,7.2,2.6,4.8,54.9,0,0,0,1.9,2.2,84.5,1.6,2.7,4.3,1.1,0.6,0.5,0.8,1.9,0,0,-0.3
1516,0,0,Mike Dunleavy,CHI,35,31,13,18,22.7,7.2,2.5,6.1,41,1.3,3.2,39.4,0.9,1.2,78.4,0.3,2.4,2.7,1.3,0.8,0.5,0.3,2.1,0,0,-2.1
1516,0,0,Tyson Chandler,PHX,33,66,18,48,24.5,7.2,2.8,4.8,58.3,0,0,0,1.6,2.6,62,2.7,6.1,8.7,1,1.4,0.5,0.7,2.2,20,0,-6
1516,0,0,Aaron Brooks,CHI,31,69,36,33,16.1,7.1,2.7,6.8,40.1,1,2.7,35.7,0.7,0.9,76.6,0.3,1.2,1.5,2.6,1.2,0.4,0.1,1.9,0,0,-0.1
1516,0,0,Marreese Speights,GSW,28,72,64,8,11.6,7.1,2.7,6.3,43.2,0.3,0.9,38.7,1.3,1.6,82.5,1.1,2.3,3.3,0.8,0.9,0.3,0.5,1.6,1,0,0.1
1516,0,0,David West,SAS,35,78,63,15,18,7.1,3.1,5.7,54.5,0,0.1,42.9,0.8,1,78.8,0.9,3,4,1.8,0.9,0.6,0.7,1.8,1,0,4.2
1516,0,0,Clint Capela,HOU,22,77,39,38,19.1,7,3,5.2,58.2,0,0,0,1,2.7,37.9,2.5,3.9,6.4,0.6,0.8,0.8,1.2,2.5,10,0,1.3
1516,0,0,Bobby Portis,CHI,21,62,29,33,17.8,7,3,7,42.7,0.3,0.8,30.8,0.8,1.1,72.7,2,3.5,5.4,0.8,0.9,0.4,0.4,1.6,6,0,-2.9
1516,0,0,Andre Iguodala,GSW,32,65,59,6,26.6,7,2.7,5.7,47.8,0.8,2.4,35.1,0.8,1.3,61.4,0.8,3.2,4,3.4,1.2,1.1,0.3,1.6,1,0,7
1516,0,0,Willie Cauley-Stein,SAC,22,66,26,40,21.4,7,2.9,5.1,56.3,0,0,0,1.2,1.9,64.8,2,3.3,5.3,0.6,0.7,0.7,1,2.2,3,0,-1.2
1516,0,0,John Henson,MIL,25,57,22,35,16.8,7,2.9,5.1,56.4,0,0,0,1.2,2.1,59,1.5,2.4,3.9,0.9,1.1,0.3,1.9,2.3,3,0,-2.6
1516,0,0,Luke Babbitt,NOP,27,47,16,31,18,7,2.6,6.1,42.2,0.9,2.3,40.4,0.8,1.1,78,0.5,2.6,3.1,1.1,0.5,0.2,0.1,1.9,1,0,-0.6
1516,0,0,Festus Ezeli,GSW,26,46,42,4,16.7,7,2.7,5,54.8,0,0,0,1.5,2.9,53,2,3.6,5.6,0.7,0.8,0.4,1.1,2,6,0,4.8
1516,0,0,Donald Sloan,BKN,28,61,13,48,21.6,7,2.5,5.7,44,0.6,1.6,38.4,1.3,1.7,75,0.3,2.6,2.8,4.4,1.3,0.5,0.1,1.2,3,0,-2
1516,0,0,Brandan Wright,MEM,28,12,6,6,17.7,6.9,2.9,4.3,67.3,0,0,0,1.1,2,54.2,1.2,2.4,3.6,0.5,0.8,0.4,1.3,1.8,0,0,-4.8
1516,0,0,Brandon Jennings,ORL,26,48,20,28,18.1,6.9,2.3,6.3,36.8,1.1,3.2,32.9,1.2,1.6,73.1,0.3,1.7,2,3.5,1.2,0.6,0.1,1.2,1,0,0.3
1516,0,0,Patrick Patterson,TOR,27,79,54,25,25.6,6.9,2.6,6.2,41.4,1.3,3.7,36.2,0.4,0.4,85.3,1,3.4,4.3,1.2,0.8,0.7,0.4,1.6,0,0,5.1
1516,0,0,Wesley Johnson,LAC,28,80,51,29,20.8,6.9,2.6,6.4,40.4,1.3,3.9,33.3,0.4,0.6,65.2,0.5,2.6,3.1,0.6,0.7,1.1,0.7,2.2,0,0,1.5
1516,0,0,Andrew Nicholson,ORL,26,56,22,34,14.7,6.9,2.6,5.5,47.1,0.7,2,36,0.9,1.2,78.5,0.6,3,3.6,0.4,0.7,0.2,0.4,1.2,0,0,0.6
1516,0,0,Seth Curry,SAC,25,44,17,27,15.7,6.8,2.3,5.1,45.5,1.1,2.5,45,1,1.2,83.3,0.2,1.2,1.4,1.5,0.8,0.5,0.1,0.9,1,0,-0.9
1516,0,0,Kosta Koufos,SAC,27,78,32,46,19,6.8,3,5.7,53.2,0,0,0,0.7,1.3,54.8,2.2,3.3,5.4,0.4,0.6,0.5,0.9,2.4,5,0,-2.9
1516,0,0,Andrea Bargnani,BKN,30,46,11,35,13.8,6.6,2.8,6.1,45.5,0.1,0.3,18.8,1,1.2,82.5,0.6,1.5,2.1,0.4,0.6,0.1,0.2,1.3,0,0,-4.2
1516,0,0,Vince Carter,MEM,39,60,33,27,16.8,6.6,2.2,5.7,38.8,1,2.8,34.9,1.2,1.4,83.3,0.5,1.9,2.4,0.9,0.6,0.6,0.3,1.7,0,0,-0.6
1516,0,0,Josh Richardson,MIA,22,52,29,23,21.3,6.6,2.4,5.2,45.2,1,2.2,46.1,0.8,1.2,66.7,0.4,1.7,2.1,1.4,0.7,0.7,0.5,2.1,0,0,0.8
1516,0,0,Henry Sims,BKN,26,14,2,12,18.8,6.5,2.4,5.5,42.9,0,0,0,1.8,2.1,83.3,1.5,3.6,5.1,0.6,0.9,0.6,1,2.6,0,0,-6.7
1516,0,0,Ed Davis,POR,27,81,43,38,20.8,6.5,2.5,4.2,61.1,0,0,0,1.4,2.5,55.9,2.8,4.6,7.4,1.1,0.8,0.7,0.9,2.5,9,0,0.3
1516,0,0,Kris Humphries,ATL,31,53,29,24,15.7,6.5,2.3,5.6,41,0.6,2,31.5,1.3,1.6,79.8,1.1,3,4.1,0.7,0.7,0.3,0.4,1.8,1,0,-1.9
