Season,Position,AllTeam,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
1617,0,0,David West,GSW,36,68,56,12,12.6,4.6,2,3.7,53.6,0,0.1,37.5,0.6,0.8,76.8,0.7,2.3,3,2.2,1.1,0.6,0.7,1.5,0,0,1.8
1617,0,0,Isaiah Canaan,CHI,25,39,19,20,15.2,4.6,1.6,4.4,36.4,0.6,2.4,26.6,0.8,0.8,90.9,0.2,1.1,1.3,0.9,0.5,0.6,0,0.9,0,0,-2.3
1617,0,0,Boris Diaw,UTA,35,73,45,28,17.6,4.6,2,4.5,44.6,0.3,1.1,24.7,0.4,0.5,74.3,0.6,1.5,2.2,2.3,1.2,0.2,0.1,1.1,0,0,0.2
1617,0,0,Roy Hibbert,DEN,30,48,24,24,14.2,4.6,1.7,3.1,54.4,0,0,0,1.3,1.6,81.3,1.1,2,3.2,0.4,0.7,0.2,1,2.1,1,0,-0.5
1617,0,0,Kris Humphries,ATL,32,56,31,25,12.3,4.6,1.6,3.8,40.7,0.3,1,35.2,1.1,1.5,78,1.1,2.6,3.7,0.5,0.5,0.3,0.4,1.2,0,0,-1.2
1617,0,0,Reggie Bullock,DET,26,31,13,18,15.1,4.5,1.7,4.1,42.2,0.9,2.4,38.4,0.2,0.2,71.4,0.4,1.6,2.1,0.9,0.3,0.6,0.1,0.7,0,0,1.8
1617,0,0,C.J. Watson,ORL,33,62,20,42,16.3,4.5,1.5,4,38.7,0.5,1.7,30.5,0.9,1.1,86.4,0.3,1.2,1.4,1.8,0.8,0.7,0,1.4,0,0,-3
1617,0,0,Corey Brewer,LAL,31,82,47,35,15.6,4.5,1.8,4.2,42.2,0.3,1.4,22.9,0.6,0.8,73.5,0.4,1.6,2,1.2,0.7,0.7,0.2,1.6,0,0,0.9
1617,0,0,Davis Bertans,SAS,24,67,51,16,12.1,4.5,1.5,3.5,44,1,2.6,39.9,0.4,0.5,82.4,0.3,1.1,1.5,0.7,0.5,0.3,0.4,1.1,0,0,1.7
1617,0,0,Reggie Williams,NOP,30,6,1,5,13.2,4.5,1.3,3.8,34.8,0.8,1.8,45.5,1,1.2,85.7,0.3,0.7,1,0.7,0,0.5,0,0.3,0,0,-4
1617,0,0,Jarrod Uthoff,DAL,23,9,2,7,12.7,4.4,1.8,4.2,42.1,0.3,1,33.3,0.6,0.8,71.4,0.9,1.6,2.4,1,0.3,0.2,0.4,0.9,0,0,-6.9
1617,0,0,Lucas Nogueira,TOR,24,57,34,23,19.1,4.4,1.8,2.7,66,0.1,0.2,25,0.8,1.2,65.7,1.4,2.8,4.3,0.7,0.8,0.9,1.6,2.4,0,0,3.1
1617,0,0,Noah Vonleh,POR,21,74,38,36,17.1,4.4,1.8,3.6,48.1,0.1,0.3,35,0.8,1.3,63.8,1.8,3.5,5.2,0.4,0.9,0.4,0.4,2.1,4,0,-1.2
1617,0,0,Donatas Motiejunas,NOP,26,34,16,18,14.1,4.4,1.7,4.1,41.3,0.3,1.4,23.4,0.7,1.4,51,0.8,2.2,3,0.9,0.9,0.5,0.3,1.6,0,0,-3.5
1617,0,0,Stanley Johnson,DET,20,77,35,42,17.8,4.4,1.7,4.7,35.3,0.6,2,29.2,0.5,0.7,67.9,0.5,2,2.5,1.4,0.9,0.7,0.3,1.6,0,0,0
1617,0,0,Pierre Jackson,DAL,25,8,4,4,10.6,4.4,1.6,4.9,33.3,0.4,1.4,27.3,0.8,0.9,85.7,0.1,1,1.1,2.4,0.4,0.3,0,0.6,0,0,6.9
1617,0,0,Jordan McRae,CLE,26,37,26,11,10.4,4.4,1.6,4.1,38.7,0.5,1.4,35.3,0.7,0.9,79.4,0.2,0.9,1.1,0.5,0.4,0.2,0.2,0.8,0,0,-1.6
1617,0,0,Ed Davis,POR,27,46,19,27,17.2,4.3,1.6,3.1,52.8,0,0,0,1.1,1.8,61.7,2.1,3.2,5.3,0.6,0.8,0.3,0.5,3,3,0,-2.8
1617,0,0,Dorian Finney-Smith,DAL,24,81,33,48,20.3,4.3,1.5,4.1,37.2,0.7,2.4,29.3,0.6,0.8,75.4,0.7,2.1,2.7,0.8,0.6,0.6,0.3,1.5,0,0,-1.5
1617,0,0,Tyler Ennis,LAL,22,53,28,25,11.1,4.3,1.7,3.9,43.3,0.5,1.3,38.6,0.4,0.5,84,0.2,0.7,0.8,1.6,0.8,0.5,0,1.1,0,0,0
1617,0,0,KJ McDaniels,BKN,24,49,28,21,10.3,4.2,1.6,3.4,45.6,0.4,1.3,30.3,0.7,0.8,84.2,0.3,1.4,1.7,0.3,0.6,0.4,0.4,1,0,0,-0.9
1617,0,0,Brandon Rush,MIN,31,47,15,32,21.9,4.2,1.5,4,37.4,0.9,2.4,38.6,0.3,0.4,72.2,0.3,1.8,2.1,1,0.6,0.5,0.5,0.9,0,0,-0.9
1617,0,0,Pascal Siakam,TOR,23,55,35,20,15.6,4.2,1.9,3.7,50.2,0,0.1,14.3,0.4,0.6,68.8,1.2,2.2,3.4,0.3,0.6,0.5,0.8,2,0,0,-0.9
1617,0,0,Jason Terry,MIL,39,74,37,37,18.4,4.1,1.4,3.3,43.2,1,2.3,42.7,0.3,0.4,82.8,0.2,1.2,1.4,1.3,0.5,0.6,0.3,1.3,0,0,1.5
1617,0,0,Ron Baker,NYK,24,52,14,38,16.5,4.1,1.6,4.2,37.8,0.4,1.7,26.7,0.5,0.8,65.1,0.2,1.7,1.9,2.1,1.1,0.7,0.2,1.4,0,0,-1.1
1617,0,0,Shabazz Napier,POR,25,53,26,27,9.7,4.1,1.4,3.5,39.9,0.6,1.7,37,0.7,0.9,77.6,0.2,1,1.2,1.3,0.8,0.6,0,0.7,0,0,0.3
1617,0,0,Edy Tavares,CLE,25,2,1,1,13.8,4,2,2.5,80,0,0,0,0,1.5,0,2,3.5,5.5,0.5,1,0,3,1.5,0,0,5
1617,0,0,Justin Harper,PHI,27,3,1,2,10.4,4,1.7,4,41.7,0.7,2.3,28.6,0,0,0,0.7,1,1.7,0.7,1.3,0,0,0.7,0,0,-3.7
1617,0,0,Patrick McCaw,GSW,21,71,57,14,15.1,4,1.5,3.5,43.3,0.6,1.7,33.3,0.4,0.5,78.4,0.3,1.1,1.4,1.1,0.5,0.5,0.2,0.9,0,0,-0.6
1617,0,0,Thon Maker,MIL,20,57,31,26,9.9,4,1.5,3.2,45.9,0.5,1.3,37.8,0.6,0.9,65.3,0.7,1.3,2,0.4,0.3,0.2,0.5,1.5,0,0,-0.5
1617,0,0,Kay Felder,CLE,22,42,25,17,9.2,4,1.5,3.8,39.2,0.2,0.5,31.8,0.8,1.2,71.4,0.1,0.9,1,1.4,0.7,0.4,0.2,0.9,0,0,-1.3
1617,0,0,Jarell Martin,MEM,22,42,23,19,13.3,3.9,1.4,3.6,38.4,0.2,0.6,36,1,1.2,80,1,2.9,3.9,0.2,0.7,0.4,0.2,2.2,1,0,-1.7
1617,0,0,Anthony Brown,ORL,24,11,3,8,14.5,3.9,1.6,4.5,36,0.6,2.5,25.9,0,0,0,0.7,2.3,3,0.7,0.5,0.5,0.1,1.4,0,0,0.4
1617,0,0,Jonas Jerebko,BOS,30,78,51,27,15.8,3.8,1.5,3.4,43.5,0.6,1.7,34.6,0.3,0.5,70.3,0.8,2.7,3.5,0.9,0.5,0.3,0.2,1.6,0,0,0.5
1617,0,0,Malik Beasley,DEN,20,22,12,10,7.5,3.8,1.5,3.3,45.2,0.4,1.3,32.1,0.4,0.5,80,0.2,0.5,0.8,0.5,0.4,0.3,0,0.5,0,0,2.6
1617,0,0,Kris Dunn,MIN,23,78,30,48,17.1,3.8,1.5,4,37.7,0.3,0.9,28.8,0.5,0.8,61,0.3,1.8,2.1,2.4,1.1,1,0.5,2.3,1,0,-1.7
1617,0,0,Malachi Richardson,SAC,21,22,9,13,9,3.6,1.3,3.1,41.2,0.4,1.3,28.6,0.7,0.9,78.9,0.1,0.9,1,0.5,0.4,0.2,0,1,0,0,-0.8
1617,0,0,Adreian Payne,MIN,26,18,5,13,7.5,3.5,1.3,3,42.6,0.2,0.8,20,0.8,1.1,73.7,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,0,0,0.6
1617,0,0,Tyler Zeller,BOS,27,51,32,19,10.3,3.5,1.5,3.1,49.4,0,0,0,0.4,0.8,56.4,0.8,1.6,2.4,0.8,0.4,0.1,0.4,1.2,1,0,0
1617,0,0,Tyus Jones,MIN,20,60,23,37,12.9,3.5,1.3,3,41.4,0.4,1.2,35.6,0.6,0.7,76.7,0.2,1,1.1,2.6,0.6,0.8,0.1,0.8,0,0,0.6
1617,0,0,Brian Roberts,CHA,31,41,16,25,10.1,3.5,1.1,3,37.7,0.4,1.1,38.6,0.8,1,84.6,0.1,0.8,1,1.3,0.6,0.2,0,0.4,0,0,-1.4
1617,0,0,Rashad Vaughn,MIL,20,41,18,23,11.2,3.5,1.4,3.8,36.5,0.6,2,32.1,0,0.1,40,0.1,1.1,1.2,0.6,0.3,0.5,0.2,0.8,0,0,-1.8
1617,0,0,Johnny O'Bryant III,CHA,23,11,4,7,7.3,3.5,1.4,2.7,50,0.3,0.5,50,0.5,0.5,83.3,0.8,0.9,1.7,0.5,0.5,0,0.1,0.9,0,0,-2.4
1617,0,0,Jose Calderon,ATL,35,41,15,26,13.1,3.4,1.3,3.3,41,0.5,1.6,31.3,0.3,0.3,91.7,0.4,1.4,1.8,2.1,1,0.3,0,0.9,0,0,-2.6
1617,0,0,Dejounte Murray,SAS,20,38,29,9,8.5,3.4,1.3,3.1,43.1,0.2,0.6,39.1,0.6,0.8,70,0.2,0.9,1.1,1.3,1,0.2,0.2,0.8,0,0,0
1617,0,0,Kyle Anderson,SAS,23,72,53,19,14.2,3.4,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,0.5,2.4,2.9,1.3,0.5,0.7,0.4,0.9,0,0,2.5
1617,0,0,Dragan Bender,PHX,19,43,13,30,13.3,3.4,1.3,3.7,35.4,0.7,2.3,27.7,0.1,0.3,36.4,0.5,1.9,2.4,0.5,0.7,0.2,0.5,1.7,1,0,-0.6
1617,0,0,Jared Sullinger,TOR,25,11,2,9,10.7,3.4,1.4,4.3,31.9,0.3,1.6,16.7,0.4,0.7,50,0.9,1.5,2.5,0.3,0.4,0.4,0.1,1.5,0,0,-2.7
1617,0,0,Gary Payton II,MIL,24,6,2,4,16.5,3.3,1.3,3.7,36.4,0.2,1.5,11.1,0.5,0.8,60,0,2,2,2.2,1.7,0.5,0.7,1.5,0,0,-9.7
1617,0,0,Norris Cole,OKC,28,13,5,8,9.6,3.3,1.2,4,30.8,0.2,1,23.1,0.6,0.8,80,0,0.8,0.8,1.1,0.5,0.6,0,1.4,0,0,-1.2
1617,0,0,Nicolas Laprovittola,SAS,27,18,15,3,9.7,3.3,1.1,2.6,42.6,0.6,1.5,37,0.5,0.5,100,0.1,0.5,0.6,1.6,1.1,0.2,0.1,1.1,0,0,-2.4
1617,0,0,Darrun Hilliard,DET,24,39,19,20,9.8,3.3,1.2,3.2,37.3,0.3,1.2,26.1,0.5,0.7,75,0.1,0.8,0.8,0.8,0.7,0.3,0.1,1,0,0,0.3
1617,0,0,Paul Pierce,LAC,39,25,16,9,11.1,3.2,1.1,2.8,40,0.6,1.7,34.9,0.4,0.5,76.9,0,1.9,1.9,0.4,0.6,0.2,0.2,1.6,0,0,1.1
1617,0,0,Wade Baldwin IV,MEM,21,33,18,15,12.3,3.2,1.1,3.5,31.3,0.1,0.7,13.6,0.9,1.1,83.8,0.3,1.1,1.4,1.8,1.2,0.5,0.2,1.2,0,0,-4.2
1617,0,0,Henry Ellenson,DET,20,19,8,11,7.7,3.2,1.2,3.4,35.9,0.5,1.8,28.6,0.2,0.4,50,0.4,1.7,2.2,0.4,0.7,0.1,0.1,0.3,1,0,-0.2
1617,0,0,Briante Weber,CHA,24,20,12,8,10.3,3.1,1.3,3,41.7,0.1,0.5,10,0.6,0.8,68.8,0.4,0.9,1.3,1.1,0.4,0.6,0.1,0.8,0,0,-2.5
1617,0,0,Maurice Ndour,NYK,24,32,10,22,10.4,3.1,1.2,2.7,45.3,0,0.2,14.3,0.6,0.8,73.1,0.7,1.3,2,0.3,0.4,0.5,0.3,0.9,1,0,-0.1
1617,0,0,Jakob Poeltl,TOR,21,54,38,16,11.6,3.1,1.2,2.1,58.3,0,0,0,0.6,1.1,54.4,1.4,1.6,3.1,0.2,0.5,0.3,0.4,2.1,0,0,-0.1
1617,0,0,Jarrett Jack,NOP,33,2,1,1,16.5,3,1,1.5,66.7,0,0.5,0,1,1,100,0,0,0,2.5,1.5,1,0,2,0,0,-3
1617,0,0,Sheldon McClellan,WAS,24,30,17,13,9.6,3,1,2.5,40,0.2,1,23.3,0.8,0.9,85.2,0.1,1,1.1,0.5,0.2,0.3,0.1,0.6,0,0,-1.8
1617,0,0,Sasha Vujacic,NYK,33,42,14,28,9.7,3,1,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,0.3,1.1,1.4,1.2,0.4,0.3,0,0.9,0,0,-0.2
1617,0,0,Andrew Bogut,CLE,32,27,8,19,21.6,2.9,1.4,3,46.9,0,0,0,0.1,0.4,27.3,2.1,6,8.1,1.8,1.6,0.5,0.9,3.2,0,0,-1.3
1617,0,0,Salah Mejri,DAL,30,73,29,44,12.4,2.9,1.2,1.9,64.2,0,0,33.3,0.5,0.8,59,1.3,2.9,4.2,0.2,0.5,0.4,0.8,2.1,1,0,-0.2
1617,0,0,Lavoy Allen,IND,28,61,31,30,14.3,2.9,1.3,2.8,45.8,0,0,0,0.4,0.5,69.7,1.7,1.9,3.6,0.9,0.5,0.3,0.4,1.3,2,0,-2
1617,0,0,Fred VanVleet,TOR,23,37,25,12,7.9,2.9,1.1,3,35.1,0.3,0.8,37.9,0.5,0.6,81.8,0.1,1,1.1,0.9,0.4,0.4,0.1,1,0,0,1.8
1617,0,0,Alan Anderson,LAC,34,30,20,10,10.3,2.9,1,2.7,37.5,0.5,1.5,31.8,0.4,0.5,75,0.1,0.7,0.8,0.4,0.2,0.1,0,1.2,0,0,-2.6
1617,0,0,Jeff Withey,UTA,27,51,33,18,8.5,2.9,1.1,2,53.4,0,0,0,0.7,0.9,75,1,1.4,2.4,0.1,0.3,0.3,0.6,1,0,0,-0.5
1617,0,0,Semaj Christon,OKC,24,64,36,28,15.2,2.9,1.2,3.5,34.5,0.2,1,19,0.3,0.5,54.8,0.3,1.1,1.4,2,0.7,0.4,0.1,1.2,0,0,-2.2
1617,0,0,James Michael McAdoo,GSW,24,52,43,9,8.8,2.8,1.2,2.3,53,0,0.2,25,0.4,0.8,50,0.7,1.1,1.8,0.3,0.4,0.3,0.6,0.9,0,0,-0.8
1617,0,0,Okaro White,MIA,24,35,26,9,13.5,2.8,0.9,2.5,37.9,0.3,1,35.3,0.6,0.6,90.9,0.7,1.6,2.3,0.6,0.5,0.3,0.3,1.5,0,0,1.9
1617,0,0,Chinanu Onuaku,HOU,20,5,2,3,10.3,2.8,1,1.4,71.4,0,0,0,0.8,0.8,100,0.4,1.6,2,0.6,0.8,0.6,0.2,1.2,0,0,-9
1617,0,0,Marcus Georges-Hunt,ORL,23,5,2,3,9.5,2.8,0.4,1.4,28.6,0.2,0.4,50,1.8,2,90,0.2,1.6,1.8,0.6,0.4,0.2,0,1,0,0,-5.2
1617,0,0,Nicolas Brussino,DAL,24,54,18,36,9.7,2.8,1,2.6,36.9,0.5,1.8,30.5,0.3,0.4,77.3,0.5,1.3,1.8,0.9,0.5,0.3,0.1,0.8,0,0,-2
1617,0,0,Kyle Singler,OKC,29,32,15,17,12,2.8,1.1,2.6,41,0.2,1.2,18.9,0.4,0.5,76.5,0.3,1.3,1.5,0.3,0.3,0.2,0.2,0.9,0,0,0.3
1617,0,0,Axel Toupane,NOP,24,4,2,2,11.9,2.8,1.3,2.3,55.6,0.3,1,25,0,0,0,0,0.3,0.3,0,0,0.3,0.3,1.5,0,0,-2.8
1617,0,0,James Jones,CLE,36,48,28,20,7.9,2.8,0.9,1.9,47.8,0.6,1.4,47,0.3,0.4,65,0.1,0.7,0.8,0.3,0.2,0.1,0.2,0.8,0,0,-2.1
1617,0,0,Omer Asik,NOP,30,31,12,19,15.6,2.7,1,2.1,47.7,0,0,0,0.7,1.3,59,1.5,3.7,5.3,0.5,0.5,0.2,0.3,1.6,1,0,-1.9
1617,0,0,Marcelo Huertas,LAL,33,23,5,18,10.3,2.7,1.1,3,36.8,0.2,0.8,21.1,0.4,0.7,52.9,0.1,1,1,2.3,0.8,0.4,0.1,0.7,0,0,-1.9
1617,0,0,Wesley Johnson,LAC,29,68,40,28,11.9,2.7,1.1,2.9,36.5,0.4,1.7,24.6,0.2,0.3,64.7,0.4,2.3,2.7,0.3,0.3,0.4,0.4,1.2,0,0,-0.8
1617,0,0,Tomas Satoransky,WAS,25,57,33,24,12.6,2.7,1.1,2.6,41.5,0.2,0.6,24.3,0.4,0.6,69.7,0.4,1,1.5,1.6,0.7,0.5,0.1,1.1,1,0,0.2
1617,0,0,Christian Wood,CHA,21,13,5,8,8.2,2.7,0.9,1.8,52.2,0,0.4,0,0.8,1.2,73.3,1.1,1.2,2.2,0.2,0.5,0.2,0.5,0.8,0,0,1.5
1617,0,0,DeAndre' Bembry,ATL,22,38,20,18,9.8,2.7,1.2,2.6,48,0,0.5,5.6,0.2,0.4,37.5,0.4,1.2,1.6,0.7,0.4,0.2,0.1,0.6,0,0,-1.2
1617,0,0,Andrew Nicholson,BKN,27,38,20,18,9,2.6,1.1,2.9,38.7,0.1,0.7,18.5,0.2,0.4,64.3,0.4,1.2,1.6,0.3,0.4,0.4,0.2,1.4,0,0,-3.4
1617,0,0,Bryn Forbes,SAS,23,36,24,12,7.9,2.6,1,2.8,36.4,0.5,1.5,32.1,0.1,0.2,83.3,0.1,0.6,0.6,0.6,0.3,0,0,0.6,0,0,-1.4
1617,0,0,Kevon Looney,GSW,21,53,44,9,8.4,2.5,1.1,2,52.3,0,0.2,22.2,0.4,0.6,61.8,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,0,0,-0.3
1617,0,0,Pat Connaughton,POR,24,39,18,21,8.1,2.5,0.9,1.8,51.4,0.4,0.8,51.5,0.2,0.2,77.8,0.3,1.1,1.3,0.7,0.4,0.2,0.1,0.6,0,0,-0.4
1617,0,0,Miles Plumlee,CHA,28,45,19,26,10.8,2.5,1,2,47.8,0,0,0,0.6,0.9,64.1,0.8,1.3,2.1,0.5,0.7,0.4,0.3,1.6,0,0,-1.5
1617,0,0,Mike Scott,ATL,28,18,7,11,10.8,2.5,0.9,3.3,28.8,0.2,1.5,14.8,0.4,0.4,87.5,0.6,1.5,2.1,0.9,0.4,0.2,0.2,0.7,0,0,-2.3
1617,0,0,Raul Neto,UTA,24,40,24,16,8.6,2.5,1,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.1,0.7,0.8,0.9,0.4,0.5,0.1,1.2,0,0,2.1
1617,0,0,Bobby Brown,HOU,32,25,18,7,4.9,2.5,0.9,2.4,38.3,0.6,1.4,40,0.1,0.1,100,0,0.2,0.2,0.6,0.2,0,0,0.2,0,0,-1.4
1617,0,0,DeAndre Liggins,DAL,29,62,40,22,12.5,2.5,0.9,2.3,38.7,0.3,0.7,37,0.4,0.6,62.5,0.3,1.4,1.7,0.9,0.7,0.8,0.2,1.3,0,0,0.9
1617,0,0,James Young,BOS,21,29,16,13,7.6,2.3,0.9,2,43.1,0.4,1.2,34.3,0.2,0.3,66.7,0.2,0.7,0.9,0.1,0.1,0.3,0.1,0.5,0,0,-1.3
1617,0,0,Chris Andersen,CLE,38,12,8,4,9.5,2.3,0.8,1.8,40.9,0,0.3,0,0.8,1.2,71.4,0.8,1.8,2.6,0.4,0.4,0.4,0.6,1.7,0,0,0.7
1617,0,0,Greivis Vasquez,BKN,30,3,1,2,12.9,2.3,0.7,2.7,25,0.3,1,33.3,0.7,1,66.7,0,0.7,0.7,1.7,0.3,0.3,0.3,2,0,0,-4.3
1617,0,0,Metta World Peace,LAL,37,25,8,17,6.4,2.3,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.2,0.6,0.8,0.4,0.3,0.4,0.1,0.7,0,0,-2.3
1617,0,0,Chris McCullough,WAS,22,16,1,15,5,2.3,1,2,50,0.1,0.4,14.3,0.2,0.3,60,0.6,0.6,1.2,0.1,0.2,0.1,0.1,0.4,0,0,3.1
1617,0,0,Jake Layman,POR,23,35,16,19,7.1,2.2,0.7,2.5,29.2,0.4,1.5,25.5,0.4,0.5,76.5,0.2,0.5,0.7,0.3,0.3,0.3,0.1,0.6,0,0,0
1617,0,0,AJ Hammons,DAL,24,22,4,18,7.4,2.2,0.8,1.9,40.5,0.2,0.5,50,0.4,0.9,45,0.4,1.3,1.6,0.2,0.5,0,0.6,1,0,0,-0.2
1617,0,0,Treveon Graham,CHA,23,27,10,17,7,2.1,0.7,1.5,47.5,0.3,0.6,60,0.4,0.6,66.7,0.2,0.6,0.8,0.2,0.1,0.2,0,0.7,0,0,-1.4
1617,0,0,Joe Young,IND,24,33,18,15,4.1,2.1,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0,0.5,0.5,0.5,0.2,0.1,0,0.2,0,0,-1.7
1617,0,0,Rakeem Christmas,IND,25,29,14,15,7.6,2,0.7,1.5,44.2,0,0,0,0.7,1,72.4,0.9,1,1.9,0.1,0.3,0.1,0.2,1.3,0,0,-1.2
1617,0,0,Manny Harris,DAL,27,4,1,3,6.2,2,0.8,3.8,20,0,0.5,0,0.5,1,50,0.8,1.5,2.3,0.5,0.5,0,0,0.3,0,0,-5.3
1617,0,0,Demetrius Jackson,BOS,22,5,1,4,3.4,2,0.6,0.8,75,0.2,0.2,100,0.6,1.2,50,0.4,0.4,0.8,0.6,0,0,0,0,0,0,0.2
1617,0,0,Gary Neal,ATL,32,2,1,1,9.2,2,0,3.5,0,0,1,0,2,2,100,0,0.5,0.5,0.5,0,0,0,0.5,0,0,-2.5
1617,0,0,Udonis Haslem,MIA,36,16,6,10,8.1,1.9,0.7,1.4,47.8,0,0.2,0,0.6,0.9,60,0.5,1.8,2.3,0.4,0.5,0.4,0.1,1.4,0,0,-4.3
1617,0,0,Tim Quarterman,POR,22,16,6,10,5,1.9,0.8,1.8,44.8,0.3,0.8,38.5,0,0.2,0,0.3,0.6,0.9,0.7,0.7,0.1,0.2,0.4,0,0,0.1
1617,0,0,Marshall Plumlee,NYK,24,21,6,15,8.1,1.9,0.8,1.4,53.3,0,0,0,0.4,0.9,42.1,1.1,1.3,2.4,0.5,0.6,0.2,0.2,1.1,1,0,-0.1
1617,0,0,Damian Jones,GSW,21,10,7,3,8.5,1.9,0.8,1.6,50,0,0,0,0.3,1,30,0.9,1.4,2.3,0,0.6,0.1,0.4,1.5,0,0,-2.8
1617,0,0,Joel Bolomboy,UTA,23,12,8,4,4.4,1.8,0.8,1.3,56.3,0.1,0.3,25,0.3,0.5,50,0.3,1.1,1.4,0.2,0.2,0.1,0.2,0.1,0,0,1
1617,0,0,Damjan Rudez,ORL,30,45,12,33,7,1.8,0.7,2,35.2,0.4,1.4,31.3,0,0,0,0.1,0.4,0.6,0.4,0.2,0.3,0,0.7,0,0,-1.7
1617,0,0,Lamar Patterson,ATL,25,5,1,4,8.1,1.8,0.6,3,20,0.2,1.2,16.7,0.4,0.6,66.7,0.2,1.2,1.4,1.2,0.8,0.2,0,1.2,0,0,2.6
1617,0,0,John Jenkins,PHX,26,4,0,4,3.2,1.8,0.5,1.3,40,0.3,0.5,50,0.5,0.5,100,0,0.3,0.3,0.3,0,0,0,0,0,0,2.3
1617,0,0,Jordan Hill,MIN,29,7,2,5,6.7,1.7,0.7,1.9,38.5,0,0,0,0.3,0.3,100,1.1,0.9,2,0,0.6,0.1,0,1.3,0,0,1.7
1617,0,0,Cole Aldrich,MIN,28,62,23,39,8.6,1.7,0.7,1.4,52.3,0,0,0,0.2,0.4,68.2,0.8,1.7,2.5,0.4,0.3,0.4,0.4,1.4,1,0,-0.5
1617,0,0,Nick Collison,OKC,36,20,10,10,6.4,1.7,0.7,1.2,60.9,0,0.1,0,0.3,0.4,62.5,0.5,1.1,1.6,0.6,0.2,0.1,0.1,0.9,0,0,-2
1617,0,0,Deyonta Davis,MEM,20,36,23,13,6.6,1.6,0.7,1.3,51.1,0,0,0,0.3,0.5,55.6,0.6,1.1,1.7,0.1,0.2,0.1,0.5,1.1,0,0,-1.2
1617,0,0,Ryan Kelly,ATL,26,16,6,10,6.9,1.6,0.5,1.8,28.6,0.3,0.6,40,0.3,0.4,83.3,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,0,0,0.3
1617,0,0,Bruno Caboclo,TOR,21,9,8,1,4.5,1.6,0.7,1.8,37.5,0.2,0.7,33.3,0,0,0,0.6,0.6,1.1,0.4,0.2,0.2,0.1,0.4,0,0,0.1
1617,0,0,Jordan Mickey,BOS,22,25,9,16,5.6,1.5,0.6,1.4,44.1,0,0,0,0.3,0.6,57.1,0.5,0.8,1.4,0.3,0.4,0.1,0.2,0.5,0,0,-2.3
1617,0,0,Elijah Millsap,PHX,29,2,1,1,11.6,1.5,0.5,3.5,14.3,0,1,0,0.5,1,50,1.5,1.5,3,0.5,1,0,0,1,0,0,-3
1617,0,0,Jarnell Stokes,DEN,23,2,0,2,3.3,1.5,0.5,0.5,100,0,0,0,0.5,1,50,0.5,0.5,1,1,0,0.5,0,1.5,0,0,0
1617,0,0,Diamond Stone,LAC,20,7,6,1,3.5,1.4,0.4,1.9,23.1,0,0,0,0.6,0.6,100,0.1,0.7,0.9,0,0.3,0,0.1,0.7,0,0,-3.9
1617,0,0,Mike Miller,DEN,37,20,9,11,7.5,1.4,0.5,1.2,39.1,0.4,1,40,0.1,0.1,100,0.1,1.8,1.9,1.1,0.7,0.1,0,0.5,0,0,-0.3
1617,0,0,Brice Johnson,LAC,22,3,1,2,3.1,1.3,0.7,2.3,28.6,0,0,0,0,0,0,0.3,0.7,1,0.3,0.3,0.7,0.3,0,0,0,2.3
1617,0,0,Joel Anthony,SAS,34,19,15,4,6.4,1.3,0.5,0.8,62.5,0,0,0,0.3,0.4,62.5,0.4,1.2,1.6,0.2,0.2,0.1,0.3,0.6,0,0,-0.7
1617,0,0,Anderson Varejao,GSW,34,14,12,2,6.6,1.3,0.4,1,35.7,0,0,0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,0,0,-2.1
1617,0,0,Daniel Ochefu,WAS,23,19,12,7,3.9,1.3,0.6,1.4,44.4,0,0,0,0,0.1,0,0.3,0.9,1.2,0.2,0.2,0.1,0,0.9,0,0,-1.6
1617,0,0,Stephen Zimmerman,ORL,20,19,8,11,5.7,1.2,0.5,1.6,32.3,0,0,0,0.2,0.3,60,0.6,1.3,1.8,0.2,0.2,0.1,0.3,0.9,0,0,-2.2
1617,0,0,Ronnie Price,PHX,33,14,4,10,9.6,1,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75,0.2,0.6,0.8,1.3,0.2,0.8,0.1,1,0,0,-3.1
1617,0,0,Mike Tobey,CHA,22,2,0,2,12.6,1,0.5,2,25,0,0,0,0,0,0,1,0.5,1.5,0.5,0.5,0,0,1,0,0,-8.5
1617,0,0,CJ Wilcox,ORL,26,22,8,14,4.9,1,0.4,1.4,25.8,0.1,0.7,20,0.1,0.1,100,0.2,0.4,0.5,0.5,0.3,0.1,0,0.4,0,0,-0.8
